Index,Step,Point,Load_Mult,Reg Changed,Tap Changed,Reward,Regulator States,creg1a,creg2a,creg3a,creg3c,creg4a,creg4b,creg4c,
269,270,1,0.3599999999999999,creg3c,-9,-509.1687782455179,,2,5,12,-9,-10,1,1,
270,271,1,0.3599999999999999,creg4c,9,-866.7803250580306,,2,5,12,-9,-10,1,9,
271,272,1,0.3599999999999999,creg4c,6,-743.9911349437256,,2,5,12,-9,-10,1,6,
272,273,1,0.3599999999999999,creg3c,12,-753.0047370025752,,2,5,12,12,-10,1,6,
273,274,1,0.3599999999999999,creg4a,10,-673.8840232001625,,2,5,12,12,10,1,6,
274,275,1,0.3599999999999999,creg2a,3,-664.8753168572509,,2,3,12,12,10,1,6,
275,276,1,0.3599999999999999,creg1a,3,-864.035162191304,,3,3,12,12,10,1,6,
276,277,1,0.3599999999999999,creg3a,-10,-874.9586435704703,,3,3,-10,12,10,1,6,
277,278,1,0.3599999999999999,creg1a,11,-2739.6657890748115,,11,3,-10,12,10,1,6,
278,279,1,0.3599999999999999,creg4c,-1,-2738.5027196332017,,11,3,-10,12,10,1,-1,
279,280,1,0.3599999999999999,creg4c,-10,-2379.0419309735403,,11,3,-10,12,10,1,-10,
280,281,1,0.3599999999999999,creg1a,1,-867.9008141993296,,1,3,-10,12,10,1,-10,
281,282,1,0.3599999999999999,creg3c,-6,-821.8911127164047,,1,3,-10,-6,10,1,-10,
282,283,1,0.3599999999999999,creg3a,9,-812.4517598121182,,1,3,9,-6,10,1,-10,
283,284,1,0.3599999999999999,creg1a,14,-2371.849842155417,,14,3,9,-6,10,1,-10,
284,285,1,0.3599999999999999,creg2a,5,-2366.361353963438,,14,5,9,-6,10,1,-10,
285,286,1,0.3599999999999999,creg2a,6,-2365.367305962836,,14,6,9,-6,10,1,-10,
286,287,1,0.3599999999999999,creg2a,-9,-2332.786450625553,,14,-9,9,-6,10,1,-10,
287,288,1,0.3599999999999999,creg4c,8,-2695.760226888848,,14,-9,9,-6,10,1,8,
288,289,1,0.3599999999999999,creg1a,4,-819.3170271290329,,4,-9,9,-6,10,1,8,
289,290,1,0.3599999999999999,creg4a,10,-814.317157486577,,4,-9,9,-6,10,1,8,
290,291,1,0.3599999999999999,creg4c,11,-816.1251312962887,,4,-9,9,-6,10,1,11,
291,292,1,0.3599999999999999,creg1a,-12,-1990.4998775732704,,-12,-9,9,-6,10,1,11,
292,293,1,0.3599999999999999,creg1a,1,-860.6085380611623,,1,-9,9,-6,10,1,11,
293,294,1,0.3599999999999999,creg1a,15,-2694.413682753903,,15,-9,9,-6,10,1,11,
294,295,1,0.3599999999999999,creg1a,-16,-2357.211770868422,,-16,-9,9,-6,10,1,11,
295,296,1,0.3599999999999999,creg4c,-3,-2737.6694223094446,,-16,-9,9,-6,10,1,-3,
296,297,1,0.3599999999999999,creg4a,-15,-2780.4923320522093,,-16,-9,9,-6,-15,1,-3,
297,298,1,0.3599999999999999,creg4c,-4,-2767.918264525495,,-16,-9,9,-6,-15,1,-4,
298,299,1,0.3599999999999999,creg2a,5,-2774.975993855906,,-16,5,9,-6,-15,1,-4,
299,300,1,0.3599999999999999,creg3a,11,-2768.9862836405796,,-16,5,11,-6,-15,1,-4,
300,301,1,0.3599999999999999,creg3a,-5,-2775.9080031665794,,-16,5,-5,-6,-15,1,-4,
301,302,1,0.3599999999999999,creg4c,-6,-2768.7647314163773,,-16,5,-5,-6,-15,1,-6,
302,303,1,0.3599999999999999,creg1a,0,-2767.7647460483136,,-16,5,-5,-6,-15,1,-6,
303,304,1,0.3599999999999999,creg1a,15,-2298.5319468508324,,15,5,-5,-6,-15,1,-6,
304,305,1,0.3599999999999999,creg3a,-6,-2283.0288475732386,,15,5,-6,-6,-15,1,-6,
305,306,1,0.3599999999999999,creg4c,2,-2297.7778747046877,,15,5,-6,-6,-15,1,2,
306,307,1,0.3599999999999999,creg3c,-10,-2295.778372392675,,15,5,-6,-10,-15,1,2,
307,308,1,0.3599999999999999,creg3a,8,-2340.8559500330443,,15,5,8,-10,-15,1,2,
308,309,1,0.3599999999999999,creg4b,-1,-2334.625544511224,,15,5,8,-10,-15,-1,2,
309,310,1,0.3599999999999999,creg2a,-14,-2303.031725143756,,15,-14,8,-10,-15,-1,2,
310,311,1,0.3599999999999999,creg3a,-14,-2264.433616102284,,15,-14,-14,-10,-15,-1,2,
311,312,1,0.3599999999999999,creg4b,0,-2253.433625670185,,15,-14,-14,-10,-15,-1,2,
312,313,1,0.3599999999999999,creg3c,15,-2315.9969284022304,,15,-14,-14,15,-15,-1,2,
313,314,1,0.3599999999999999,creg3c,16,-2303.5003209774186,,15,-14,-14,16,-15,-1,2,
314,315,1,0.3599999999999999,creg1a,10,-2085.005009940185,,10,-14,-14,16,-15,-1,2,
315,316,1,0.3599999999999999,creg3c,9,-2085.9836306155566,,10,-14,-14,9,-15,-1,2,
316,317,1,0.3599999999999999,creg1a,0,-2082.483625407492,,10,-14,-14,9,-15,-1,2,
317,318,1,0.3599999999999999,creg2a,-1,-2079.038364992359,,10,-1,-14,9,-15,-1,2,
318,319,1,0.3599999999999999,creg3c,11,-2073.5442321406085,,10,-1,-14,11,-15,-1,2,
319,320,1,0.3599999999999999,creg3a,15,-2117.1698703167317,,10,-1,15,11,-15,-1,2,
320,321,1,0.3599999999999999,creg1a,5,-534.3869549839125,,5,-1,15,11,-15,-1,2,
321,322,1,0.3599999999999999,creg4c,1,-501.82146551815487,,5,-1,15,11,-15,-1,1,
322,323,1,0.3599999999999999,creg4a,9,-515.7094641060972,,5,-1,15,11,9,-1,1,
323,324,1,0.3599999999999999,creg1a,-3,-66.93395685655986,,-3,-1,15,11,9,-1,1,
324,325,1,0.3599999999999999,creg1a,4,-507.0738216196278,,4,-1,15,11,9,-1,1,
325,326,1,0.3599999999999999,creg4a,0,-503.5733191132988,,4,-1,15,11,9,-1,1,
326,327,1,0.3599999999999999,creg1a,-4,-66.89371594751188,,-4,-1,15,11,9,-1,1,
327,328,1,0.3599999999999999,creg2a,-7,-105.86712777856158,,-4,-7,15,11,9,-1,1,
328,329,1,0.3599999999999999,creg4a,-6,-499.3168210613887,,-4,-7,15,11,-6,-1,1,
329,330,1,0.3599999999999999,creg3c,16,-544.3239685549499,,-4,-7,15,16,-6,-1,1,
330,331,1,0.3599999999999999,creg3a,-16,-557.2016601258481,,-4,-7,-16,16,-6,-1,1,
331,332,1,0.3599999999999999,creg1a,-14,-2724.4440079572496,,-14,-7,-16,16,-6,-1,1,
332,333,1,0.3599999999999999,creg3a,4,-2729.538527637967,,-14,-7,4,16,-6,-1,1,
333,334,1,0.3599999999999999,creg4b,-16,-2725.9671900065496,,-14,-7,4,16,-6,-16,1,
334,335,1,0.3599999999999999,creg4c,-15,-2725.3040588950976,,-14,-7,4,16,-6,-16,-15,
335,336,1,0.3599999999999999,creg3c,-14,-2782.2313086229447,,-14,-7,4,-14,-6,-16,-15,
336,337,1,0.3599999999999999,creg4b,-6,-2772.95049983631,,-14,-7,4,-14,-6,-6,-15,
337,338,1,0.3599999999999999,creg4b,12,-2468.492796040309,,-14,-7,4,-14,-6,12,-15,
338,339,1,0.3599999999999999,creg2a,9,-2427.5677229668586,,-14,9,4,-14,-6,12,-15,
339,340,1,0.3599999999999999,creg4b,9,-2420.819584196841,,-14,9,4,-14,-6,9,-15,
340,341,1,0.3599999999999999,creg1a,-15,-2459.0712308106595,,-15,9,4,-14,-6,9,-15,
341,342,1,0.3599999999999999,creg4b,-11,-2777.3895449868887,,-15,9,4,-14,-6,-11,-15,
342,343,1,0.3599999999999999,creg4c,8,-2620.6290909175877,,-15,9,4,-14,-6,-11,8,
343,344,1,0.3599999999999999,creg2a,14,-2571.6472757664587,,-15,14,4,-14,-6,-11,8,
344,345,1,0.3599999999999999,creg4a,8,-2667.753116088854,,-15,14,4,-14,8,-11,8,
345,346,1,0.3599999999999999,creg4a,-5,-2575.748591978237,,-15,14,4,-14,-5,-11,8,
346,347,1,0.3599999999999999,creg4b,-6,-2572.0910172830804,,-15,14,4,-14,-5,-6,8,
347,348,1,0.3599999999999999,creg3c,-12,-2570.5972736934377,,-15,14,4,-12,-5,-6,8,
348,349,1,0.3599999999999999,creg3a,-4,-2573.5585829345014,,-15,14,-4,-12,-5,-6,8,
349,350,1,0.3599999999999999,creg1a,-15,-2569.558588807886,,-15,14,-4,-12,-5,-6,8,
350,351,1,0.3599999999999999,creg4b,6,-2556.543289136255,,-15,14,-4,-12,-5,6,8,
351,352,1,0.3599999999999999,creg4a,6,-2577.259074421722,,-15,14,-4,-12,6,6,8,
352,353,1,0.3599999999999999,creg4a,-15,-2430.1452290997986,,-15,14,-4,-12,-15,6,8,
353,354,1,0.3599999999999999,creg4b,14,-2114.213173344101,,-15,14,-4,-12,-15,14,8,
354,355,1,0.3599999999999999,creg4c,14,-2063.5972309958006,,-15,14,-4,-12,-15,14,14,
355,356,1,0.3599999999999999,creg2a,6,-2104.5652034685095,,-15,6,-4,-12,-15,14,14,
356,357,1,0.3599999999999999,creg4b,-6,-2419.0129498947217,,-15,6,-4,-12,-15,-6,14,
357,358,1,0.3599999999999999,creg2a,7,-2409.0170535172633,,-15,7,-4,-12,-15,-6,14,
358,359,1,0.3599999999999999,creg3c,-13,-2409.0139938317097,,-15,7,-4,-13,-15,-6,14,
359,360,1,0.3599999999999999,creg4b,-6,-2409.013988874348,,-15,7,-4,-13,-15,-6,14,
360,361,1,0.3599999999999999,creg2a,-11,-2417.9438588406024,,-15,-11,-4,-13,-15,-6,14,
361,362,1,0.3599999999999999,creg2a,-6,-2411.462381658259,,-15,-6,-4,-13,-15,-6,14,
362,363,1,0.3599999999999999,creg4c,-16,-2781.727802662448,,-15,-6,-4,-13,-15,-6,-16,
363,364,1,0.3599999999999999,creg4c,-13,-2768.40789421764,,-15,-6,-4,-13,-15,-6,-13,
364,365,1,0.3599999999999999,creg4c,4,-2776.6935952382833,,-15,-6,-4,-13,-15,-6,4,
365,366,1,0.3599999999999999,creg1a,-4,-856.111938290949,,-4,-6,-4,-13,-15,-6,4,
366,367,1,0.3599999999999999,creg1a,-13,-2773.2264601692896,,-13,-6,-4,-13,-15,-6,4,
367,368,1,0.3599999999999999,creg4a,8,-2392.648538475399,,-13,-6,-4,-13,8,-6,4,
368,369,1,0.3599999999999999,creg3a,4,-2385.190648798654,,-13,-6,4,-13,8,-6,4,
369,370,1,0.3599999999999999,creg4b,-7,-2381.1169419507646,,-13,-6,4,-13,8,-7,4,
370,371,1,0.3599999999999999,creg1a,6,-872.9387504375308,,6,-6,4,-13,8,-7,4,
371,372,1,0.3599999999999999,creg2a,4,-908.4804277800944,,6,4,4,-13,8,-7,4,
372,373,1,0.3599999999999999,creg4b,-1,-906.8736186517831,,6,4,4,-13,8,-1,4,
373,374,1,0.3599999999999999,creg3a,-5,-868.3488005523699,,6,4,-5,-13,8,-1,4,
374,375,1,0.3599999999999999,creg2a,0,-863.8488044962643,,6,4,-5,-13,8,-1,4,
375,376,1,0.3599999999999999,creg4a,-1,-477.44051013137613,,6,4,-5,-13,-1,-1,4,
376,377,1,0.3599999999999999,creg3c,0,-472.94095122940973,,6,4,-5,-13,-1,-1,4,
377,378,1,0.3599999999999999,creg3a,-9,-474.9299525101796,,6,4,-9,-13,-1,-1,4,
378,379,1,0.3599999999999999,creg1a,13,-2687.735473178211,,13,4,-9,-13,-1,-1,4,
379,380,1,0.3599999999999999,creg4c,5,-2684.342664600936,,13,4,-9,-13,-1,-1,5,
380,381,1,0.3599999999999999,creg3c,-6,-2687.841859862352,,13,4,-9,-6,-1,-1,5,
381,382,1,0.3599999999999999,creg1a,13,-2684.341859765372,,13,4,-9,-6,-1,-1,5,
382,383,1,0.3599999999999999,creg3a,8,-2732.9190980371454,,13,4,8,-6,-1,-1,5,
383,384,1,0.3599999999999999,creg4a,8,-2730.1808415995465,,13,4,8,-6,8,-1,5,
384,385,1,0.3599999999999999,creg4a,-11,-2343.192057691142,,13,4,8,-6,-11,-1,5,
385,386,1,0.3599999999999999,creg4c,16,-2340.5457791781646,,13,4,8,-6,-11,-1,16,
386,387,1,0.3599999999999999,creg3a,13,-2337.575204733156,,13,4,13,-6,-11,-1,16,
387,388,1,0.3599999999999999,creg3c,2,-2389.0924305650437,,13,4,13,2,-11,-1,16,
388,389,1,0.3599999999999999,creg4a,2,-2782.690511465586,,13,4,13,2,2,-1,16,
389,390,1,0.3599999999999999,creg3a,14,-2776.196456985894,,13,4,14,2,2,-1,16,
390,391,1,0.3599999999999999,creg4a,13,-2783.305384688971,,13,4,14,2,13,-1,16,
391,392,1,0.3599999999999999,creg2a,1,-2779.2892110915022,,13,1,14,2,13,-1,16,
392,393,1,0.3599999999999999,creg4b,-7,-2470.2932268922023,,13,1,14,2,13,-7,16,
393,394,1,0.3599999999999999,creg3c,-6,-2421.274571991938,,13,1,14,-6,13,-7,16,
394,395,1,0.3599999999999999,creg3c,7,-2473.8109637999914,,13,1,14,7,13,-7,16,
395,396,1,0.3599999999999999,creg1a,13,-2467.310939512819,,13,1,14,7,13,-7,16,
396,397,1,0.3599999999999999,creg3a,8,-2470.275593569854,,13,1,8,7,13,-7,16,
397,398,1,0.3599999999999999,creg1a,13,-2467.2755958813873,,13,1,8,7,13,-7,16,
398,399,1,0.3599999999999999,creg3c,-4,-2422.738959428843,,13,1,8,-4,13,-7,16,
399,400,1,0.3599999999999999,creg4a,16,-2419.23963284959,,13,1,8,-4,16,-7,16,
400,401,1,0.3599999999999999,creg4c,-14,-2070.2363648578807,,13,1,8,-4,16,-7,-14,
401,402,1,0.3599999999999999,creg3c,-15,-2060.7379480966338,,13,1,8,-15,16,-7,-14,
402,403,1,0.3599999999999999,creg1a,-2,-1070.0234567371158,,-2,1,8,-15,16,-7,-14,
403,404,1,0.3599999999999999,creg4a,1,-688.6498578237849,,-2,1,8,-15,1,-7,-14,
404,405,1,0.3599999999999999,creg4a,4,-682.8293316916615,,-2,1,8,-15,4,-7,-14,
405,406,1,0.3599999999999999,creg4b,16,-754.9115368122986,,-2,1,8,-15,4,16,-14,
406,407,1,0.3599999999999999,creg2a,-14,-790.8353097182743,,-2,-14,8,-15,4,16,-14,
407,408,1,0.3599999999999999,creg1a,10,-2071.040767942658,,10,-14,8,-15,4,16,-14,
408,409,1,0.3599999999999999,creg3a,15,-2068.58480492201,,10,-14,15,-15,4,16,-14,
409,410,1,0.3599999999999999,creg1a,16,-2329.6947059907434,,16,-14,15,-15,4,16,-14,
410,411,1,0.3599999999999999,creg4a,12,-2332.0095204654954,,16,-14,15,-15,12,16,-14,
411,412,1,0.3599999999999999,creg4b,-9,-2057.525509985834,,16,-14,15,-15,12,-9,-14,
412,413,1,0.3599999999999999,creg2a,-4,-2090.072885616161,,16,-4,15,-15,12,-9,-14,
413,414,1,0.3599999999999999,creg1a,-1,-1180.4556589587214,,-1,-4,15,-15,12,-9,-14,
414,415,1,0.3599999999999999,creg4b,2,-868.2171754918046,,-1,-4,15,-15,12,2,-14,
415,416,1,0.3599999999999999,creg1a,8,-1268.7756814127397,,8,-4,15,-15,12,2,-14,
416,417,1,0.3599999999999999,creg1a,1,-866.5343169219608,,1,-4,15,-15,12,2,-14,
417,418,1,0.3599999999999999,creg4c,4,-512.9187100092707,,1,-4,15,-15,12,2,4,
418,419,1,0.3599999999999999,creg4b,-9,-568.7628166517975,,1,-4,15,-15,12,-9,4,
419,420,1,0.3599999999999999,creg4a,2,-257.33066712996344,,1,-4,15,-15,2,-9,4,
420,421,1,0.3599999999999999,creg3c,0,-252.33143815868283,,1,-4,15,-15,2,-9,4,
421,422,1,0.3599999999999999,creg4c,-15,-480.7239960199334,,1,-4,15,-15,2,-9,-15,
422,423,1,0.3599999999999999,creg1a,16,-2080.8549541462485,,16,-4,15,-15,2,-9,-15,
423,424,1,0.3599999999999999,creg4c,-16,-2073.318593840002,,16,-4,15,-15,2,-9,-16,
424,425,1,0.3599999999999999,creg3c,1,-2131.340728856024,,16,-4,15,1,2,-9,-16,
425,426,1,0.3599999999999999,creg4b,0,-2123.3407199426897,,16,-4,15,1,2,-9,-16,
426,427,1,0.3599999999999999,creg3c,-15,-2081.318610858605,,16,-4,15,-15,2,-9,-16,
427,428,1,0.3599999999999999,creg1a,-2,-789.9147304326308,,-2,-4,15,-15,2,-9,-16,
428,429,1,0.3599999999999999,creg1a,-11,-2733.9516057353726,,-11,-4,15,-15,2,-9,-16,
429,430,1,0.3599999999999999,creg1a,13,-2024.681543057019,,13,-4,15,-15,2,-9,-16,
430,431,1,0.3599999999999999,creg1a,16,-2074.818657716792,,16,-4,15,-15,2,-9,-16,
431,432,1,0.3599999999999999,creg4c,-16,-2073.3186203017376,,16,-4,15,-15,2,-9,-16,
432,433,1,0.3599999999999999,creg1a,16,-2073.318620327943,,16,-4,15,-15,2,-9,-16,
433,434,1,0.3599999999999999,creg3c,12,-2136.879840409143,,16,-4,15,12,2,-9,-16,
434,435,1,0.3599999999999999,creg3a,14,-2123.3733707602973,,16,-4,14,12,2,-9,-16,
435,436,1,0.3599999999999999,creg4a,-2,-2124.78354146616,,16,-4,14,12,-2,-9,-16,
436,437,1,0.3599999999999999,creg3c,-9,-2083.2220613878253,,16,-4,14,-9,-2,-9,-16,
437,438,1,0.3599999999999999,creg4c,-10,-2065.9792809721157,,16,-4,14,-9,-2,-9,-10,
438,439,1,0.3599999999999999,creg4a,-4,-2063.7058223046106,,16,-4,14,-9,-4,-9,-10,
439,440,1,0.3599999999999999,creg2a,-15,-2028.1570909235293,,16,-15,14,-9,-4,-9,-10,
440,441,1,0.3599999999999999,creg2a,7,-2073.766426948232,,16,7,14,-9,-4,-9,-10,
441,442,1,0.3599999999999999,creg3a,-16,-2037.6226120556933,,16,7,-16,-9,-4,-9,-10,
442,443,1,0.3599999999999999,creg4a,-10,-1635.1133806091248,,16,7,-16,-9,-10,-9,-10,
443,444,1,0.3599999999999999,creg3a,14,-1687.2590461885518,,16,7,14,-9,-10,-9,-10,
444,445,1,0.3599999999999999,creg1a,-4,-1140.0432817917913,,-4,7,14,-9,-10,-9,-10,
445,446,1,0.3599999999999999,creg3c,8,-1088.5650653464381,,-4,7,14,8,-10,-9,-10,
446,447,1,0.3599999999999999,creg4c,-14,-1081.7760898221056,,-4,7,14,8,-10,-9,-14,
447,448,1,0.3599999999999999,creg4b,-1,-774.4213782827875,,-4,7,14,8,-10,-1,-14,
448,449,1,0.3599999999999999,creg3c,8,-770.4212821970474,,-4,7,14,8,-10,-1,-14,
449,450,1,0.3599999999999999,creg4a,15,-785.0497997366758,,-4,7,14,8,15,-1,-14,
450,451,1,0.3599999999999999,creg4b,7,-777.1633892267906,,-4,7,14,8,15,7,-14,
451,452,1,0.3599999999999999,creg3a,-8,-824.083361219039,,-4,7,-8,8,15,7,-14,
452,453,1,0.3599999999999999,creg3c,13,-815.582865092887,,-4,7,-8,13,15,7,-14,
453,454,1,0.3599999999999999,creg4c,10,-466.3425518079544,,-4,7,-8,13,15,7,10,
454,455,1,0.3599999999999999,creg1a,-11,-1626.8640151441184,,-11,7,-8,13,15,7,10,
455,456,1,0.3599999999999999,creg4b,-5,-1938.527880812063,,-11,7,-8,13,15,-5,10,
456,457,1,0.3599999999999999,creg3a,-3,-1935.0530864900193,,-11,7,-3,13,15,-5,10,
457,458,1,0.3599999999999999,creg4a,7,-1936.0290527457896,,-11,7,-3,13,7,-5,10,
458,459,1,0.3599999999999999,creg4c,-1,-2296.827203362778,,-11,7,-3,13,7,-5,-1,
459,460,1,0.3599999999999999,creg2a,8,-2291.3312015273227,,-11,8,-3,13,7,-5,-1,
460,461,1,0.3599999999999999,creg4c,3,-2293.653896810343,,-11,8,-3,13,7,-5,3,
461,462,1,0.3599999999999999,creg3c,-10,-2353.1005869627556,,-11,8,-3,-10,7,-5,3,
462,463,1,0.3599999999999999,creg3c,10,-2301.6534923340396,,-11,8,-3,10,7,-5,3,
463,464,1,0.3599999999999999,creg3a,12,-2259.2168213282857,,-11,8,12,10,7,-5,3,
464,465,1,0.3599999999999999,creg3c,11,-2251.716480747288,,-11,8,12,11,7,-5,3,
465,466,1,0.3599999999999999,creg1a,-11,-2251.7165092395994,,-11,8,12,11,7,-5,3,
466,467,1,0.3599999999999999,creg4c,3,-2251.7165092849405,,-11,8,12,11,7,-5,3,
467,468,1,0.3599999999999999,creg2a,16,-2255.750141751573,,-11,16,12,11,7,-5,3,
468,469,1,0.3599999999999999,creg1a,-9,-1893.133857568381,,-9,16,12,11,7,-5,3,
469,470,1,0.3599999999999999,creg4a,12,-1894.9605792486027,,-9,16,12,11,12,-5,3,
470,471,1,0.3599999999999999,creg4b,-11,-1895.0362274772986,,-9,16,12,11,12,-11,3,
471,472,1,0.3599999999999999,creg3a,-11,-1943.4392913837917,,-9,16,-11,11,12,-11,3,
472,473,1,0.3599999999999999,creg2a,-5,-1982.3504667235575,,-9,-5,-11,11,12,-11,3,
473,474,1,0.3599999999999999,creg3a,-4,-1975.3859164368039,,-9,-5,-4,11,12,-11,3,
474,475,1,0.3599999999999999,creg3a,-1,-1973.4017009989302,,-9,-5,-1,11,12,-11,3,
475,476,1,0.3599999999999999,creg3a,0,-1971.901720916824,,-9,-5,-1,11,12,-11,3,
476,477,1,0.3599999999999999,creg4b,-6,-1974.7504697661616,,-9,-5,-1,11,12,-6,3,
477,478,1,0.3599999999999999,creg3a,-10,-1976.703719260623,,-9,-5,-10,11,12,-6,3,
478,479,1,0.3599999999999999,creg4b,0,-1972.2036581242367,,-9,-5,-10,11,12,-6,3,
479,480,1,0.3599999999999999,creg3a,0,-1972.2036580317776,,-9,-5,-10,11,12,-6,3,
480,481,1,0.3599999999999999,creg3a,-5,-1974.7291760984244,,-9,-5,-5,11,12,-6,3,
481,482,1,0.3599999999999999,creg4a,13,-1972.3001111790177,,-9,-5,-5,11,13,-6,3,
482,483,1,0.3599999999999999,creg1a,10,-2284.4152295207646,,10,-5,-5,11,13,-6,3,
483,484,1,0.3599999999999999,creg3a,14,-2324.5091226099375,,10,-5,14,11,13,-6,3,
484,485,1,0.3599999999999999,creg3c,-9,-2274.9714059110606,,10,-5,14,-9,13,-6,3,
485,486,1,0.3599999999999999,creg1a,16,-2729.686251311916,,16,-5,14,-9,13,-6,3,
486,487,1,0.3599999999999999,creg2a,-3,-2727.697157037549,,16,-3,14,-9,13,-6,3,
487,488,1,0.3599999999999999,creg1a,-10,-2185.1523702113145,,-10,-3,14,-9,13,-6,3,
488,489,1,0.3599999999999999,creg1a,13,-2467.311510499486,,13,-3,14,-9,13,-6,3,
489,490,1,0.3599999999999999,creg3a,0,-2455.8113444959454,,13,-3,14,-9,13,-6,3,
490,491,1,0.3599999999999999,creg3a,0,-2455.811344406952,,13,-3,14,-9,13,-6,3,
491,492,1,0.3599999999999999,creg1a,12,-2375.5312690933474,,12,-3,14,-9,13,-6,3,
492,493,1,0.3599999999999999,creg1a,16,-2728.6971572223392,,16,-3,14,-9,13,-6,3,
493,494,1,0.3599999999999999,creg4a,6,-2729.0444701295783,,16,-3,14,-9,6,-6,3,
494,495,1,0.3599999999999999,creg4b,-14,-2418.967242655218,,16,-3,14,-9,6,-14,3,
495,496,1,0.3599999999999999,creg1a,-1,-430.5424418689224,,-1,-3,14,-9,6,-14,3,
496,497,1,0.3599999999999999,creg4b,-14,-422.0438306997001,,-1,-3,14,-9,6,-14,3,
497,498,1,0.3599999999999999,creg4b,15,-438.84896883346926,,-1,-3,14,-9,6,15,3,
498,499,1,0.3599999999999999,creg2a,-5,-425.3401242773765,,-1,-5,14,-9,6,15,3,
499,500,1,0.3599999999999999,creg2a,0,-424.34016391376906,,-1,-5,14,-9,6,15,3,
500,501,1,0.3599999999999999,creg4b,3,-119.16722127120903,,-1,-5,14,-9,6,3,3,
501,502,1,0.3599999999999999,creg4b,11,-427.8806768849075,,-1,-5,14,-9,6,11,3,
502,503,1,0.3599999999999999,creg4b,-14,-434.53599817730134,,-1,-5,14,-9,6,-14,3,
503,504,1,0.3599999999999999,creg4b,-14,-422.0359710975182,,-1,-5,14,-9,6,-14,3,
504,505,1,0.3599999999999999,creg4b,-14,-422.03597204615556,,-1,-5,14,-9,6,-14,3,
505,506,1,0.3599999999999999,creg4a,9,-463.7538696587591,,-1,-5,14,-9,9,-14,3,
506,507,1,0.3599999999999999,creg2a,-13,-506.21748120328556,,-1,-13,14,-9,9,-14,3,
507,508,1,0.3599999999999999,creg4a,15,-855.9951491423509,,-1,-13,14,-9,15,-14,3,
508,509,1,0.3599999999999999,creg4b,-14,-852.9951219823001,,-1,-13,14,-9,15,-14,3,
509,510,1,0.3599999999999999,creg4b,-14,-852.9951219684863,,-1,-13,14,-9,15,-14,3,
510,511,1,0.3599999999999999,creg4c,4,-853.0475603653177,,-1,-13,14,-9,15,-14,4,
511,512,1,0.3599999999999999,creg4b,-14,-853.0475073333002,,-1,-13,14,-9,15,-14,4,
512,513,1,0.3599999999999999,creg4c,0,-853.0475072632004,,-1,-13,14,-9,15,-14,4,
513,514,1,0.3599999999999999,creg3a,-12,-865.953866985304,,-1,-13,-12,-9,15,-14,4,
514,515,1,0.3599999999999999,creg4a,-3,-470.41197214364945,,-1,-13,-12,-9,-3,-14,4,
515,516,1,0.3599999999999999,creg2a,11,-473.51562612143067,,-1,11,-12,-9,-3,-14,4,
516,517,1,0.3599999999999999,creg2a,-5,-429.4484781622807,,-1,-5,-12,-9,-3,-14,4,
517,518,1,0.3599999999999999,creg3c,-15,-424.42729784918953,,-1,-5,-12,-15,-3,-14,4,
518,519,1,0.3599999999999999,creg4b,12,-436.4794260457952,,-1,-5,-12,-15,-3,12,4,
519,520,1,0.3599999999999999,creg4b,-9,-432.32816507639836,,-1,-5,-12,-15,-3,-9,4,
520,521,1,0.3599999999999999,creg4c,15,-788.2963766165645,,-1,-5,-12,-15,-3,-9,15,
521,522,1,0.3599999999999999,creg4c,-4,-430.9087288894266,,-1,-5,-12,-15,-3,-9,-4,
522,523,1,0.3599999999999999,creg4c,0,-421.4085005467804,,-1,-5,-12,-15,-3,-9,-4,
523,524,1,0.3599999999999999,creg3a,12,-433.49609871849077,,-1,-5,12,-15,-3,-9,-4,
524,525,1,0.3599999999999999,creg4c,0,-421.4960495565734,,-1,-5,12,-15,-3,-9,-4,
525,526,1,0.3599999999999999,creg4c,0,-421.49604946527575,,-1,-5,12,-15,-3,-9,-4,
526,527,1,0.3599999999999999,creg3a,15,-423.0131619854487,,-1,-5,15,-15,-3,-9,-4,
527,528,1,0.3599999999999999,creg4c,0,-421.5131706761525,,-1,-5,15,-15,-3,-9,-4,
528,529,1,0.3599999999999999,creg1a,-11,-2734.634317870633,,-11,-5,15,-15,-3,-9,-4,
529,530,1,0.3599999999999999,creg1a,7,-120.85481986197591,,7,-5,15,-15,-3,-9,-4,
530,531,1,0.3599999999999999,creg3c,0,-111.85304898386121,,7,-5,15,-15,-3,-9,-4,
531,532,1,0.3599999999999999,creg4b,11,-433.7577395203348,,7,-5,15,-15,-3,11,-4,
532,533,1,0.3599999999999999,creg4a,-11,-427.41261729979294,,7,-5,15,-15,-11,11,-4,
533,534,1,0.3599999999999999,creg4b,1,-427.21979089205945,,7,-5,15,-15,-11,1,-4,
534,535,1,0.3599999999999999,creg4a,0,-422.2197738582839,,7,-5,15,-15,-11,1,-4,
535,536,1,0.3599999999999999,creg1a,-6,-1147.326068442932,,-6,-5,15,-15,-11,1,-4,
536,537,1,0.3599999999999999,creg4b,6,-1173.6861297182124,,-6,-5,15,-15,-11,6,-4,
537,538,1,0.3599999999999999,creg3a,2,-1177.650861194288,,-6,-5,2,-15,-11,6,-4,
538,539,1,0.3599999999999999,creg3c,-4,-1176.6880250642178,,-6,-5,2,-4,-11,6,-4,
